REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2022,Fajardo Municipal Landfill,1007084,"Carr. PR-982, Bo. Demajagua",18.347837,-65.606435,Fajardo,FAJARDO MUNICIPIO,PR,740,MUNICIPALITY OF FAJARDO (100%),70537,"C,HH"
2022,"Foley Cellulose, LLC",1000345,1 BUCKEYE DRIVE,30.069264,-83.526052,PERRY,TAYLOR COUNTY,FL,32348,KOCH INDUSTRIES INC (100%),75792,"AA,C,TT"
2022,Foothills Environmental,1007044,2800 Cheraw Road,35.914488,-81.593527,Lenoir,CALDWELL COUNTY,NC,28645,REPUBLIC SERVICES INC (100%),54765,HH
2022,Former Town of Babylon Landfill,1004587,185 Edison Avenue,40.718142,-73.353185,WEST BABYLON,SUFFOLK COUNTY,NY,11704,TOWN OF BABYLON NEW YORK (100%),29739,HH
2022,Fort Stewart Hqs 3rd Infantry Division (Mechanized),1004667,1550 Veterans Parkway,31.846289,-81.620155,Fort Stewart,LIBERTY COUNTY,GA,31314,US GOVERNMENT (%),58905,"C,HH"
2022,Frank R. Bowerman Landfill,1002107,11002 BEE CANYON ACCESS RD,33.7183,-117.7023,IRVINE,ORANGE COUNTY,CA,92602,COUNTY OF ORANGE CALIFORNIA (100%),397002,HH
2022,Fresh Kills Landfill,1002843,1010 Muldoon Avenue,40.565216,-74.193377,Staten Island,RICHMOND COUNTY,NY,10312,CITY OF NEW YORK NEW YORK (100%),122341,"C,HH"
2022,Fulton County Merk Miles Road Landfill,1007007,3225 Merk Road,33.6688,-84.5701,College Park Road,FULTON COUNTY,GA,30349,COUNTY OF FULTON GEORGIA (100%),17929,HH
2022,G AND P DEVELOPMENT INCORPORATED LANDFILL,1004439,427 238th Road,40.74819,-97.04449,MILFORD,SEWARD COUNTY,NE,68405,WASTE CONNECTIONS US INC (100%),49362,"C,HH"
2022,GALLATIN COUNTY LOGAN LANDFILL,1006805,10585 Two Dog Road,45.8725,-111.40511,MANHATTAN,GALLATIN COUNTY,MT,59741,GALLATIN COUNTY SOLID WASTE MANAGEMENT DISTRICT (100%),51204,HH
2022,GALLIA COUNTY LANDFILL *,1007665,497 ROUSH HOLLOW RD,38.982266,-82.234745,BIDWELL,GALLIA COUNTY,OH,45614,GALLIA COUNTY COMMISSIONERS (100%),31094,"C,HH"
2022,GALVESTON COUNTY LANDFILL,1005894,3935 AVENUE A,29.387909,-95.055889,ALTA LOMA,GALVESTON COUNTY,TX,77510,REPUBLIC SERVICES INC (100%),51025,HH
2022,GASTON COUNTY LANDFILL,1005137,3155 PHILADELPHIA CHURCH RD,35.38868,-81.17202,DALLAS,GASTON COUNTY,NC,28034,GASTON COUNTY GOVERNMENT (100%),61838,HH
2022,GEER ROAD LANDFILL,1003813,750 GEER ROAD,37.625428,-120.847643,MODESTO,STANISLAUS COUNTY,CA,95351,CITY OF MODESTO CALIFORNIA (50%); COUNTY OF STANISLAUS CALIFORNIA (50%),14065,HH
2022,GENERAL MOTORS LLC BEDFORD CETC,1002875,105 GM DRIVE,38.877889,-86.479722,BEDFORD,LAWRENCE COUNTY,IN,47421,GENERAL MOTORS CO (100%),8317,"C,TT"
2022,GENERAL MOTORS SAGINAW METAL CASTING OPERATIONS,1002347,1629 NORTH WASHINGTON AVENUE,43.4503,-83.920477,SAGINAW,SAGINAW COUNTY,MI,48601,GENERAL MOTORS CO (100%),5729,"C,TT"
2022,GENEVA LANDFILL,1003392,4339 TUTTLE ROAD,41.791626,-80.90796,GENEVA,ASHTABULA COUNTY,OH,44041,WASTE MANAGEMENT INC (100%),34912,"C,HH"
2022,GEORGIA PACIFIC MONTICELLO LLC,1007627,604 N A SANDIFER HWY,31.621457,-90.079369,MONTICELLO,LAWRENCE COUNTY,MS,39654,KOCH INDUSTRIES INC (100%),18071,"AA,C,TT"
2022,GEORGIA PACIFIC Palatka LLC,1007135,215 COUNTY ROAD 216,29.681083,-81.680217,PALATKA,PUTNAM COUNTY,FL,32177,KOCH INDUSTRIES INC (100%),27194,"AA,C,TT"
2022,GEORGIA-PACIFIC BREWTON LLC,1005948,32224 HIGHWAY 31 SOUTH,31.079517,-87.115274,BREWTON,ESCAMBIA COUNTY,AL,36426,KOCH INDUSTRIES INC (100%),134290,"AA,C,TT"
2022,GEORGIA-PACIFIC CEDAR SPRINGS LLC,1002823,12551 GEORGIA HIGHWAY 273 WEST,31.163888,-85.097444,CEDAR SPRINGS,EARLY COUNTY,GA,39832,KOCH INDUSTRIES INC (100%),73448,"AA,C,TT"
2022,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,1000590,500 DAY ST,44.52031,-88.0054,GREEN BAY,BROWN COUNTY,WI,54302,KOCH INDUSTRIES INC (100%),11675,"C,TT"
2022,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,1005998,401 NE ADAMS STREET,45.582929,-122.407758,CAMAS,CLARK COUNTY,WA,98607,KOCH INDUSTRIES INC (100%),5600,"C,TT"
2022,GEORGIA-PACIFIC Crossett LLC,1007214,100 MILL SUPPLY ROAD,33.13607,-91.96705,CROSSETT,ASHLEY COUNTY,AR,71635,KOCH INDUSTRIES INC (100%),176746,"C,TT"
2022,GEORGIA-PACIFIC NAHEOLA LLC,1006962,7530 HIGHWAY 114,32.21501,-88.008365,PENNINGTON,CHOCTAW COUNTY,AL,36916,KOCH INDUSTRIES INC (100%),102393,"AA,C,TT"
2022,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,1006975,1000 WEST MOUNT PLEASANT ROAD,30.646996,-91.265322,ZACHARY,EAST BATON ROUGE PARISH,LA,70791,KOCH INDUSTRIES INC (100%),34379,"C,TT"
2022,GEORGIA-PACIFIC SAVANNAH RIVER LLC,1007453,437 Old Augusta Road South,32.33113,-81.20178,RINCON,EFFINGHAM COUNTY,GA,31326,KOCH INDUSTRIES INC (100%),17259,"C,TT"
2022,GEORGIA-PACIFIC TOLEDO LLC,1004055,1400 SE BUTLER BRIDGE ROAD,44.614453,-123.936832,TOLEDO,LINCOLN COUNTY,OR,97391,KOCH INDUSTRIES INC (100%),28582,"AA,C,TT"
2022,GLACIER RIDGE LANDFILL LLC,1007195,N7296 HWY V,43.459531,-88.554139,HORICON,DODGE COUNTY,WI,53032,GFL ENVIRONMENTAL HOLDINGS (US) INC (100%),40908,"C,HH"
2022,GLASGOW LANDFILL,1005973,400 GLEN GARRY RD,36.988889,-85.965,GLASGOW,BARREN COUNTY,KY,42141,CITY OF GLASGOW KENTUCKY (100%),124356,HH
2022,GLEN\S SANITARY LANDFILL,1003257,518 E TRAVERSE HWY,44.870962,-85.910009,MAPLE CITY,LEELANAU COUNTY,MI,49664,WASTE MANAGEMENT INC (100%),41496,"C,HH"
2022,GLOUCESTER COUNTY SOLID WASTE COMPLEX,1004235,493 MONROEVILLE ROAD (C.R. 694),39.711816,-75.282182,SWEDESBORO,GLOUCESTER COUNTY,NJ,8085,GLOUCESTER COUNTY IMPROVEMENT AUTHORITY INC (100%),23591,"C,HH"
2022,GOLDEN TRIANGLE REGIONAL SOLID WASTE MANAGEMENT AUTHORITY,1005964,2525 OLD WEST POINT ROAD,33.52825,-88.672389,STARKVILLE,OKTIBBEHA COUNTY,MS,39759,GOLDEN TRIANGLE REGIONAL SOLID WASTE MANAGEMENT AUTHORITY (100%),106523,"C,HH"
2022,"GP Big Island, LLC",1000273,9363 Lee Jackson Hwy,37.534,-79.357,BIG ISLAND,Bedford,VA,24526,KOCH INDUSTRIES INC (100%),53985,"AA,C,TT"
2022,GRANBY SANITARY LANDFILL,1007685,11 NEW LUDLOW ROAD,42.22128,-72.54598,GRANBY,HAMPSHIRE COUNTY,MA,1033,WASTE MANAGEMENT INC (100%),4732,HH
2022,GRAND CTL SANI,1003460,1963 PEN ARGYL ROAD,40.853502,-75.257496,PEN ARGYL,NORTHAMPTON COUNTY,PA,18072,WASTE MANAGEMENT INC (100%),40129,"C,HH"
2022,GRAND FORKS LANDFILL,1004044,2350 83RD ST NORTH,47.944,-97.146556,GRAND FORKS,GRAND FORKS COUNTY,ND,58206,CITY OF GRAND FORKS NORTH DAKOTA (100%),39863,"C,HH"
2022,GRANGER Grand River Avenue Landfill,1002720,8550 W GRAND RIVER AVE,42.789248,-84.691393,GRAND LEDGE,CLINTON COUNTY,MI,48837,GRANGER ASSOCIATES INC (100%),99481,"C,HH"
2022,GRANGER Wood Street Landfill,1006737,16980 Wood Road,42.773144,-84.529325,LANSING,CLINTON COUNTY,MI,48906,GRANGER ASSOCIATES INC (100%),105669,"C,HH"
2022,GRANT CNTY EPHRATA LANDFILL 1,1007160,3803 Neva Lake Rd. NW,47.26597,-119.55494,EPHRATA,GRANT COUNTY,WA,98823,GRANT COUNTY WASHINGTON (100%),44946,HH
2022,GRAPHIC PACKAGING INTERNATIONAL,1003470,100 GRAPHIC PACKAGING INTERNATIONAL WAY,32.7718,-83.6275,MACON,BIBB COUNTY,GA,31206,GRAPHIC PACKAGING HOLDING CO (100%),5101,"AA,C,TT"
2022,GRAY WOLF REGIONAL LANDFILL,1007862,23355 EAST HIGHWAY 169,34.5155,-112.0471,DEWEY,YAVAPAI COUNTY,AZ,86327,WASTE MANAGEMENT INC (100%),77065,"C,HH"
2022,GREAT RIVER REGIONAL WASTE AUTHORITY SANITARY LANDFILL,1006153,2092 303RD AVE,40.654022,-91.316354,FORT MADISON,LEE COUNTY,IA,52627,GREAT RIVER REGIONAL WASTE AUTHORITY (100%),52824,"C,HH"
2022,GREATER LEBANON REFUSE LDFL,1002786,1610 RUSSELL ROAD,40.36323,-76.49439,LEBANON,LEBANON COUNTY,PA,17046,GREATER LEBANON REFUSE AUTHORITY (100%),10954,"C,HH"
2022,GREEN BAY PACKAGING/ARK KRAFT,1002098,338 HIGHWAY 113 SOUTH,35.097355,-92.73854,MORRILTON,CONWAY COUNTY,AR,72110,GREEN BAY PACKAGING INC (100%),86156,"AA,C,TT"
2022,GREEN VALLEY LANDFILL,1004483,100 ADDINGTON RD,38.39657,-82.80856,ASHLAND,GREENUP COUNTY,KY,41102,REPUBLIC SERVICES INC (100%),42520,"C,HH"
2022,GREENRIDGE RECLAMATION Landfill,1007925,234 LANDFILL RD,40.129795,-79.582262,SCOTTDALE,WESTMORELAND COUNTY,PA,15683,REPUBLIC SERVICES INC (100%),38957,"C,HH"
2022,GREENWOOD FARMS LANDFILL,1005895,12920 FM 2767,32.37343,-95.18784,TYLER,SMITH COUNTY,TX,75708,CITY OF TYLER (100%),57393,HH
2022,GREIF RIVERVILLE LLC,1003943,861 Fibre Plant Road,37.509849,-78.910831,Riverville,AMHERST COUNTY,VA,24553,GREIF INC (100%),34365,"AA,C,TT"
2022,GROWS LDFL WASTE MGMT,1007615,1513 BORDENTOWN ROAD,40.159344,-74.776695,MORRISVILLE,BUCKS COUNTY,PA,19067,WASTE MANAGEMENT INC (100%),133235,"C,HH"
2022,Gary Sanitary Closed Landfill,1005478,1900  Burr St,41.5837,-87.4089,Gary,LAKE COUNTY,IN,46402,CITY OF GARY INDIANA (100%),19419,HH
2022,Georgetown County Landfill,1003528,201 Landfill Road,33.45326,-79.31388,Georgetown,GEORGETOWN COUNTY,SC,29440,COUNTY OF GEORGETOWN SOUTH CAROLINA (100%),67595,HH
2022,Georgia Pacific Muskogee LLC,1001913,4901 CHANDLER RD.,35.740513,-95.29743,MUSKOGEE,MUSKOGEE COUNTY,OK,74403,KOCH INDUSTRIES INC (100%),104664,"C,TT"
2022,Georgia-Pacific Broadway LLC,1009541,,44.5059334,-88.1299374,Green Bay,BROWN COUNTY,WI,54307,KOCH INDUSTRIES INC (100%),142894,TT
2022,Glen Burnie Landfill,1002004,100 Dover Road,39.18666,-76.60932,Glen Burnie,ANNE ARUNDEL COUNTY,MD,21060,COUNTY OF ANNE ARUNDEL MARYLAND (100%),11474,HH
2022,Golden Triangle Landfill,1002475,6433 Labelle Road,29.99487,-94.16929,Beaumont,JEFFERSON COUNTY,TX,77705,REPUBLIC SERVICES INC (100%),49088,HH
2022,Gordon County (Redbone Ridges) Landfill,1003333,1224 Pleasant Hill Rd. Ext. NE,34.563372,-84.780442,Ranger,GORDON COUNTY,GA,30734,COUNTY OF GORDON GA (100%),218048,HH
2022,Grand Forks Active Landfill,1011959,,47.980171,-97.117604,Grand Forks,GRAND FORKS COUNTY,ND,58203,CITY OF GRAND FORKS NORTH DAKOTA (100%),55872,"C,HH"
2022,Grand Island Regional Landfill,1001960,19550 W Husker Hwy,40.88889,-98.713364,Shelton,HALL COUNTY,NE,68876,CITY OF GRAND ISLAND NEBRASKA (100%),88696,"C,HH"
2022,Graphic Packaging International - Augusta,1006731,4278 Mike Padgett Highway,33.3286,-81.9537,Augusta,RICHMOND COUNTY,GA,30906,GRAPHIC PACKAGING HOLDING CO (100%),93172,"AA,C,TT"
2022,Graphic Packaging International - Texarkana Mill,1006668,9978 FM 3129,33.2644,-94.069639,QUEEN CITY,CASS COUNTY,TX,75572,GRAPHIC PACKAGING HOLDING CO (100%),14538,"AA,C,TT"
2022,Great Oak Landfill,1013633,3597 Old Cedar Falls Road,35.744148,-79.741612,Randleman,RANDOLPH COUNTY,NC,27317,WASTE MANAGEMENT INC (100%),40137,"C,HH"
2022,Green Ridge Landfill,1012955,57 Peters Road,43.186546,-73.614199,Northumberland,SARATOGA COUNTY,NY,12831,WASTE MANAGEMENT INC (100%),16271,"C,HH"
2022,Greenwood County Landfills,1003039,1115 Siloam Church Road,34.2006,-82.0781,Greenwood,GREENWOOD COUNTY,SC,29696,COUNTY OF GREENWOOD SOUTH CAROLINA (100%),59725,HH
2022,Guadalupe Rubbish Disposal Facility,1007837,15999 Guadalupe Mines Road,37.20948,-121.89999,SAN JOSE,SANTA CLARA COUNTY,CA,95120,WASTE MANAGEMENT INC (100%),49410,"C,HH"
2022,Guaynabo Landfill,1005161,"Carr. PR-1, hacia Carr. PR-834, Sector La Muda",18.365655,-66.111783,Guaynabo,GUAYNABO MUNICIPIO,PR,969,MUNICIPALITY OF GUAYNABO (100%),50523,"C,HH"
2022,Gulf Coast RDF,1007991,11990 STATE ROAD 82  EAST,26.603184,-81.768787,FORT MYERS,LEE COUNTY,FL,33913,WASTE MANAGEMENT INC (100%),16629,HH
2022,Gun Club Road Landfill,1006858,1401 Gun Club Road N.W.,33.7937,-84.4607,Atlanta,FULTON COUNTY,GA,30318,CITY OF ATLANTA GEORGIA (100%),23307,HH
2022,HALIFAX LANDFILL,1007550,27 LAUREL STREET,41.9923,-70.89789,HALIFAX,PLYMOUTH COUNTY,MA,2338,REPUBLIC SERVICES INC (100%),995,HH
2022,HANES MILL ROAD LANDFILL,1003137,325 WEST HANES MILL ROAD,36.189037,-80.287502,WINSTON-SALEM,FORSYTH COUNTY,NC,27102,CITY OF WINSTON-SALEM (100%),39407,HH
2022,HARFORD WASTE DISPOSAL CENTER,1002292,3241 SCARBORO ROAD,39.6395,-76.2971,STREET,HARFORD COUNTY,MD,21154,COUNTY OF HARFORD MARYLAND (100%),45719,"C,HH"
2022,HAROLD J LANDRY LANDFILL,1004119,752 THORGUSON DRIVE,29.6787,-91.2414,BERWICK,ST. MARY PARISH,LA,70342,ST MARY PARISH GOVERNMENT (100%),115042,HH
2022,HASTINGS LANDFILL,1002159,220 N HASTINGS AVE,40.5717,-98.4346,HASTINGS,ADAMS COUNTY,NE,68901,CITY OF HASTINGS NEBRASKA (100%),48058,"C,HH"
2022,HASTINGS SANITARY LANDFILL,1007721,1899 North M-43 Highway,42.68087,-85.29081,HASTINGS,BARRY COUNTY,MI,49058,WASTE MANAGEMENT INC (100%),8794,"C,HH"
2022,HAVERHILL LANDFILL,1005213,100 RECOVERY WAY,42.7654,-71.124025,HAVERHILL,ESSEX COUNTY,MA,1835,COVANTA HOLDING CORP (100%),49625,"C,HH"
2022,HAYES LANDFILL,1003893,3450 S SPICELAND RD,39.881819,-85.40924,NEW CASTLE,HENRY COUNTY,IN,47362,HAYES LANDFILL INC (100%),79699,"C,HH"
2022,HERNANDO COUNTY NW LANDFILL,1002008,14450 LANDFILL RD,28.671706,-82.486667,BROOKSVILLE,HERNANDO COUNTY,FL,34614,HERNANDO COUNTY FLORIDA (100%),131766,HH
2022,HICKORY HILL LANDFILL/RECYCLING,1006090,2621 LOWCOUNTRY DR,32.397979,-80.925252,RIDGELAND,JASPER COUNTY,SC,29936,WASTE MANAGEMENT INC (100%),23274,"C,HH"
2022,"HICKORY MEADOWS LANDFILL, LLC",1001847,W3105 SCHNEIDER RD,44.107451,-88.194894,HILBERT,CALUMET COUNTY,WI,54129,GFL ENVIRONMENTAL HOLDINGS (US) INC (100%),50017,"C,HH"
2022,HICKORY RIDGE LANDFILL,1004559,3330 MORELAND AVE.,33.65955,-84.33589,CONLEY,DEKALB COUNTY,GA,30288,REPUBLIC SERVICES INC (100%),9319,HH
2022,HIGH ACRES LANDFILL & RECYCLING CENTER,1007648,425 PERINTON PARKWAY,43.08692,-77.38734,FAIRPORT,MONROE COUNTY,NY,14450,WASTE MANAGEMENT INC (100%),171610,"C,HH"
2022,HOFFMAN ROAD SANITARY LANDFILL,1002581,3962 HOFFMAN RD,41.700807,-83.491024,TOLEDO,LUCAS COUNTY,OH,43611,CITY OF TOLEDO OHIO (100%),13899,"C,HH"
2022,HOOSIER LANDFILL,1007983,2710 EAST 800 SOUTH,41.119,-85.785,CLAYPOOL,KOSCIUSKO COUNTY,IN,46510,GFL ENVIRONMENTAL HOLDINGS (US) INC (100%),34572,"C,HH"
2022,HOPKINS CO REGIONAL LANDFILL - BITUMINOU,1003283,380 GRAYS BRANCH RD,37.151972,-87.395489,WHITE PLAINS,HOPKINS COUNTY,KY,42464,WASTE CONNECTIONS US INC (100%),68487,HH
2022,HORRY COUNTY SOLID WASTE AUTHORITY INCORPORATED,1003394,1886 HIGHWAY 90,33.820322,-78.969288,CONWAY,HORRY COUNTY,SC,29526,THE HORRY COUNTY SOLID WASTE AUTHORITY INC (100%),230570,"C,HH"
2022,HOUSTON COUNTY PUBLIC WORKS DEPARTMENT,1003983,2080 GA HWY 247 SOUTH,32.3996,-83.5509,KATHLEEN,HOUSTON COUNTY,GA,31047,HOUSTON COUNTY BOARD OF COMMISSIONERS (100%),69973,HH
2022,HURON LANDFILL CORPORATION,1003540,4151 S MCMILLAN RD,43.71744,-83.05832,BAD AXE,HURON COUNTY,MI,48413,BAD AXE PROPERTY CORP (100%),64993,HH
2022,HYLAND LANDFILL,1005258,6653 HERDMAN RD,42.28678,-78.00792,ANGELICA,ALLEGANY COUNTY,NY,14709,CASELLA WASTE SYSTEMS INC (100%),59702,"C,HH"
2022,Habersham County - S.R.-13 Municipal Solid Waste Landfill,1011008,4900 Dicks Hill Parkway,34.55482,-83.46006,Mt. Airy,HABERSHAM COUNTY,GA,30563,HABERSHAM COUNTY GEORGIA (100%),33680,HH
2022,Hall County Candler Road MSWLF,1003972,1700 Oakbrook Drive,34.24862,-83.79906,Gainesville,HALL COUNTY,GA,30507,HALL COUNTY OF GEORGIA (100%),96230,HH
2022,Hamm Sanitary Landfill,1005117,16984 3rd Street,39.017668,-95.205791,LAWRENCE,DOUGLAS COUNTY,KS,66044,SUMMIT MATERIALS INC (100%),91769,"C,HH"
2022,Hardin County Landfill,1007240,1620 Audubon Trace,37.72708,-85.724579,Elizabethtown,HARDIN COUNTY,KY,42701,COUNTY OF HARDIN (100%),37477,HH
2022,Hawaiian Commercial and Sugar Company,1005265,1 HANSEN ROAD,20.868001,-156.453541,PUUNENE,MAUI COUNTY,HI,96784,ALEXANDER & BALDWIN INC (100%),43369,TT
2022,"Hickory Ridge Landfill, Inc.",1007073,32246 375th Street,39.724671,-90.836488,BAYLIS,PIKE COUNTY,IL,62314,GFL ENVIRONMENTAL HOLDINGS (US) INC (100%),16939,"C,HH"
2022,Hidden Valley Landfill,1004384,17925 Meridian Street East,47.095,-122.2878,Puyallup,PIERCE COUNTY,WA,98375,WASTE CONNECTIONS US INC (100%),4172,HH
2022,Highway 59 Landfill,1006216,7040 North Hwy 59,37.3939,-120.4981,Merced,MERCED COUNTY,CA,95348,MERCED COUNTY REGIONAL WASTE MANAGEMENT AUTHORITY (100%),19093,HH
2022,Hillside Landfill,1003614,,33.580772,-96.534544,Sherman,GRAYSON COUNTY,TX,75091,WASTE MANAGEMENT INC (100%),18170,HH
2022,Hood Container Corporation,1007176,2877 SCEPTER ROAD,36.083371,-87.93641,WAVERLY,HUMPHREYS COUNTY,TN,37185,HOOD COS INC (100%),10366,"C,II,TT"
2022,Horn Rapids Landfill,1007090,3102 Twin Bridges Road,46.3432,-119.346,Richland,BENTON COUNTY,WA,99352,CITY OF RICHLAND WASHINGTON (100%),39372,HH
2022,Howmet Aerospace Inc. - Cleveland Works,1005286,1600 HARVARD AVENUE,41.4476,-81.67533,CUYAHOGA HEIGHTS,CUYAHOGA COUNTY,OH,44105,HOWMET AEROSPACE INC (100%),874,"C,TT"
2022,I-95 LANDFILL,1002110,9850 FURNACE RD,38.690583,-77.237391,LORTON,FAIRFAX COUNTY,VA,22079,FAIRFAX COUNTY GOVERNMENT (100%),18892,HH
2022,IESI Buffalo Creek Landfill,1003339,1201 W Smith Ave,33.953033,-98.684875,Iowa Park,WICHITA COUNTY,TX,76367,WASTE CONNECTIONS INC (100%),124789,"C,HH"
2022,IESI East Texas Regional Landfill,1003337,5155 FM 2867,32.118437,-94.707114,Henderson,RUSK COUNTY,TX,75653,WASTE CONNECTIONS US INC (100%),114906,"C,HH"
2022,IESI Hardin County Landfill,1006545,2525 FM 770,30.341358,-94.3567,Kountze,HARDIN COUNTY,TX,77625,REPUBLIC SERVICES INC (100%),30889,HH
2022,IESI TIMBER RIDGE LANDFILL,1002141,12581 STATE HWY H,38.170254,-90.763977,RICHWOODS,WASHINGTON COUNTY,MO,63071,WASTE CONNECTIONS US INC (100%),74142,"C,HH"
2022,IESI TIMBERLANE LANDFILL,1006064,376 PAWNEE ROAD,30.869381,-92.610993,OAKDALE,ALLEN PARISH,LA,71463,Waste Connections Inc (100%),35963,HH
2022,ILLINOIS LANDFILL INC,1002088,16310 EAST COUNTY ROAD 4000 NORTH,40.442376,-87.647368,HOOPESTON,VERMILION COUNTY,IL,60942,REPUBLIC SERVICES INC (100%),47061,"C,HH"
2022,IMPERIAL Landfill,1003103,11 BOGGS ROAD,40.43493,-80.29011,IMPERIAL,ALLEGHENY COUNTY,PA,15126,REPUBLIC SERVICES INC (100%),30599,"C,HH"
2022,INDIAN CREEK LANDFILL #2,1005916,24501 W MCMULLEN RD,40.418206,-89.468044,HOPEDALE,TAZEWELL COUNTY,IL,61747,GFL ENVIRONMENTAL HOLDINGS (US) INC (100%),37732,"C,HH"
2022,INDIAN RIVER COUNTY LANDFILL,1002588,1327 74TH AVENUE SW,27.579974,-80.480171,VERO BEACH,INDIAN RIVER COUNTY,FL,32968,REPUBLIC SERVICES INC (100%),38682,HH
2022,INTERSTATE WASTE REMOVAL PARKLANDS RECLM SLF,1007953,1070 ROUTE 206,40.1272,-74.7111,BORDENTOWN,BURLINGTON COUNTY,NJ,8505,WASTE MANAGEMENT INC (100%),3459,"C,HH"
2022,IOWA CITY SANITARY LANDFILL,1003812,3900 HEBL AVE SW,41.653529,-91.628034,IOWA CITY,JOHNSON COUNTY,IA,52246,CITY OF IOWA CITY IOWA (100%),24884,"C,HH"
2022,IREDELL CO-TWINS OAKS RD;3260,1006514,354 TWINS OAKS ROAD,35.77227,-80.82308,STATESVILLE,IREDELL COUNTY,NC,28625,IREDELL COUNTY NORTH CAROLINA (100%),106418,"C,HH"
2022,IRIS GLEN ENVIRONMENTAL CENTER,1003227,1705 E. MAIN STREET,36.32565,-82.32901,JOHNSON CITY,WASHINGTON COUNTY,TN,37601,CITY OF JOHNSON CITY (100%),29615,"C,HH"
2022,IRONWOOD LANDFILL,1003612,12720 E HWY 287,33.00781,-111.43122,FLORENCE,PINAL COUNTY,AZ,85232,WASTE MANAGEMENT INC (100%),26075,HH
2022,ISP CHEMICALS LLC,1005604,455 N MAIN ST,37.047737,-88.35866,CALVERT CITY,MARSHALL COUNTY,KY,42029,ASHLAND GLOBAL HOLDINGS INC (100%),452,"C,TT"
2022,ITASCA LANDFILL,1002647,2559 FM 66,32.186802,-97.109574,ITASCA,HILL COUNTY,TX,76055,REPUBLIC SERVICES INC (100%),37087,"C,HH"
2022,Intermountain Regional Landfill,1014096,800 South Allen Ranch Rd,40.21622362,-112.0818141,Fairfield,,UT,84013,ROC FUND LANDFILL HOLDINGS LLC (100%),65824,"C,HH"
2022,International Paper - Columbus Mill,1006703,4335 CARSON ROAD,33.360815,-88.458046,COLUMBUS,LOWNDES COUNTY,MS,39701,INTERNATIONAL PAPER CO (100%),18584,"AA,C,TT"
2022,International Paper - Erie Lowville Landfill III,1010127,,42.036048,-79.847748,Wattsburg,ERIE COUNTY,PA,16442,INTERNATIONAL PAPER CO (100%),32726,TT
2022,International Paper - Flint River Mill,1006209,2449 Stagecoach Road,32.2531,-84.0691,Oglethorpe,MACON COUNTY,GA,31068,INTERNATIONAL PAPER CO (100%),23443,"AA,C,TT"
2022,International Paper - Georgetown Mill,1007912,700 S. KAMINSKI ST.,33.364166,-79.303279,GEORGETOWN,GEORGETOWN COUNTY,SC,29440,INTERNATIONAL PAPER CO (100%),14455,"AA,C,TT"
2022,International Paper - Mansfield Mill,1005738,1202 LOUISIANA HIGHWAY 509,32.15889,-93.55667,MANSFIELD,DE SOTO PARISH,LA,71052,INTERNATIONAL PAPER CO (100%),90971,"AA,C,TT"
2022,International Paper - New Bern Mill,1000228,1785 Weyerhaeuser Road,35.2081,-77.1242,Vanceboro,Craven,NC,28586,INTERNATIONAL PAPER CO (100%),12706,"AA,C,TT"
2022,International Paper - Orange Mill,1005909,1750 IP Way,30.19347,-93.79798,ORANGE,ORANGE COUNTY,TX,77632,INTERNATIONAL PAPER CO (100%),52766,"AA,C,TT"
2022,International Paper - Pine Hill Mill,1002113,7616 HIGHWAY 10 WEST,31.969744,-87.480695,PINE HILL,WILCOX COUNTY,AL,36769,INTERNATIONAL PAPER CO (100%),17998,"AA,C,TT"
2022,International Paper - Red River Mill,1001733,4537 HIGHWAY 480,31.905326,-93.173636,CAMPTI,NATCHITOCHES PARISH,LA,71411,INTERNATIONAL PAPER CO (100%),36132,"AA,C,TT"
2022,International Paper - Valliant Mill,1006776,890 IP Lane,33.997523,-95.112446,VALLIANT,MCCURTAIN COUNTY,OK,74764,INTERNATIONAL PAPER CO (100%),91182,"AA,C,TT"
2022,International Paper - Vicksburg Mill,1000434,3737 HIGHWAY 3 NORTH,32.526231,-90.771071,REDWOOD,WARREN COUNTY,MS,39156,INTERNATIONAL PAPER CO (100%),4880,"AA,C,TT"
2022,International Paper Franklin Landfill,1010112,33997 Lees Mill Road,36.672834,-76.887309,Franklin,ISLE OF WIGHT COUNTY,VA,23851,INTERNATIONAL PAPER CO (100%),98222,TT
2022,International Paper Mobile Closed Landfill,1010184,,30.751683,-88.054862,Mobile,MOBILE COUNTY,AL,36610,INTERNATIONAL PAPER CO (100%),21745,TT
2022,International Paper ROME LINERBOARD MILL,1006760,238 MAYS BRIDGE RD.,34.253517,-85.329016,ROME,FLOYD COUNTY,GA,30165,INTERNATIONAL PAPER CO (100%),35611,"AA,C,TT"
2022,International Paper Rock Crossing Landfill,1010299,,30.598056,-87.380556,Cantonment,ESCAMBIA COUNTY,FL,32533,INTERNATIONAL PAPER CO (100%),28654,TT
2022,International Paper-Courtland Mill,1000377,16504 COUNTY ROAD 150,34.735,-87.3108,COURTLAND,Lawrence,AL,35618,INTERNATIONAL PAPER CO (100%),94402,TT
